V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,consent,support_inequality1,support_inequality2,support_inequality3,support_inequality4,support_inequality5,lvl1,lvl2,lvl3,lvl4,growth1,growth2,growth3,growth4,fix1,fix2,fix3,fix4,fix5,fix6,fix7,bjw1,bjw2,bjw3,bjw4,bjw5,bjw6,bjw7,bjw8,bjw9,bjw10,bjw11,bjw12,bjw13,bjw14,bjw15,bjw16,bjw17,bjw18,redist1,redist2,redist3,redist4,govresp,eq.desire,govresp2,competent,confident,independent,competitive,intelligent,tolerant,warm,goodnatured,sincere,wg1,wg2,wg3,wg4,wg5,emp1,emp2,emp3,emp4,emp5,emp6,pt1,pt2,pt3,free_will1,free_will2,free_will3,free_will4,free_will5,Q26,sd1,sd2,sd3,sd4,sd5,sd6,sd7,sd8,sd9,sd10,sd11,sd12,sd13,oc1,oc2,oc3,oc4,oc5,oc6,oc7,oc8,oc9,oc10,oc11,oc12,oc13,oc14,oc15,gender,age,ethnicity,income,ideology,soc.iss,econ.iss,partyID,debrief
R_0x1af4GuQfZtvW5,Default Response Set,Anonymous,,,104.4.233.225,0,17-07-25 11:50,17-07-25 11:59,1,1,2,3,4,6,4,6,5,2,3,6,4,4,3,4,4,6,6,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,1,3,2,2,6,3,3,2,3,2,3,3,3,3,3,3,3,4,4,6,2,4,4,3,2,2,4,4,4,6,6,6,6,6,1,2,1,2,2,1,1,2,1,2,2,1,1,2,2,1,2,1,1,3,1,3,1,1,3,4,3,1,4,2,43,WHITE,6,4,5,5,3,1
R_57M161Y7neFgD5P,Default Response Set,Anonymous,,,131.94.186.94,0,17-07-25 11:52,17-07-25 11:59,1,1,3,4,4,4,3,5,3,5,5,5,6,4,6,3,3,6,3,2,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,3,3,6,7,3,2,1,1,2,2,1,3,3,3,3,2,3,3,6,2,4,4,3,2,2,4,4,4,6,6,6,6,6,1,2,2,2,1,1,1,1,1,1,2,1,2,1,5,2,2,2,2,3,4,4,5,3,2,2,2,2,3,1,30,white,9,6,5,5,3,1
R_dmyc01rHPuygBoh,Default Response Set,Anonymous,,,50.25.48.23,0,17-07-25 11:50,17-07-25 11:59,1,1,5,3,4,3,3,6,4,3,4,5,3,5,5,5,5,5,4,5,2,4,2,2,3,3,4,3,4,3,2,3,4,3,3,2,3,3,3,3,3,3,3,2,2,5,2,2,2,2,2,2,2,3,3,2,5,2,4,2,4,2,2,2,2,2,2,2,2,2,6,5,5,4,4,1,1,1,1,1,2,1,2,1,2,1,1,1,2,2,1,2,2,2,5,4,3,2,1,4,3,4,3,3,2,24,caucasian,7,6,6,6,2,1
R_55YLyNdx1tgOUWp,Default Response Set,Anonymous,,,107.213.115.189,0,17-07-25 11:52,17-07-25 11:59,1,1,4,5,5,2,2,2,2,6,5,5,4,3,3,3,4,6,6,2,3,5,3,1,2,4,4,2,4,3,2,4,3,2,4,3,2,4,4,3,3,3,3,3,5,4,4,4,5,4,4,5,3,4,4,4,4,2,5,5,6,2,4,4,3,2,2,3,4,3,5,5,5,4,5,1,2,2,2,2,2,1,1,1,1,2,1,1,2,6,3,3,2,2,4,3,5,4,3,3,3,3,1,5,2,28,Caucasian,9,3,2,4,1,1
R_b3Mi1yR9ce6uGUJ,Default Response Set,Anonymous,,,190.124.31.15,0,17-07-25 11:53,17-07-25 11:59,1,1,5,4,4,4,,4,5,5,5,4,5,5,6,5,5,4,5,5,5,4,3,4,3,3,4,4,4,4,3,3,4,4,4,3,4,3,4,4,2,3,3,3,8,7,4,4,4,3,4,4,4,4,5,5,4,5,5,5,5,3,3,4,4,4,4,3,4,4,4,5,5,5,5,1,1,1,1,2,1,1,1,1,1,1,1,2,1,5,5,6,6,6,6,6,5,5,6,6,5,6,6,6,2,30,white,14,5,5,7,3,1
R_cUteAgbUYeNMdr7,Default Response Set,Anonymous,,,68.208.150.66,0,17-07-25 11:55,17-07-25 11:59,1,1,1,2,1,7,6,7,7,1,2,6,2,4,3,7,7,7,7,1,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,2,1,2,2,1,10,1,1,1,1,3,1,1,1,1,1,3,1,2,2,6,2,5,5,1,1,1,5,5,5,7,7,7,7,7,1,2,1,2,1,2,1,2,1,2,2,1,1,2,3,1,5,2,3,6,7,7,5,3,4,4,3,1,7,2,31,Caucasian,5,6,6,6,3,1
R_6eNROdNec5DIaVL,Default Response Set,Anonymous,,,174.227.141.109,0,17-07-25 11:52,17-07-25 12:00,1,1,6,4,7,7,1,4,1,7,7,7,7,2,7,1,1,4,1,1,1,7,4,3,3,5,5,5,5,3,5,3,3,4,2,3,5,3,3,3,4,4,4,4,5,1,5,3,3,3,3,3,3,3,3,3,1,1,7,7,4,1,3,5,5,1,1,5,5,5,6,7,7,6,4,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,4,4,1,1,1,1,4,4,1,7,1,35,Black,4,4,4,4,2,1
R_d6FagaWUnI67yDP,Default Response Set,Anonymous,,,104.14.36.130,0,17-07-25 11:51,17-07-25 12:00,1,1,5,5,6,4,2,3,3,6,6,3,5,4,4,3,3,4,3,4,3,5,3,4,4,3,4,4,4,2,3,3,2,2,4,2,2,3,4,3,3,3,3,3,4,4,4,4,3,3,3,2,5,3,4,3,2,2,3,3,6,2,5,4,3,4,2,4,3,2,6,5,4,5,5,1,1,1,1,2,1,2,1,2,1,2,1,1,2,2,1,5,2,3,5,3,4,1,5,3,1,5,1,5,2,30,white,2,3,3,3,1,1
R_cMELJtnKpx9wzGJ,Default Response Set,Anonymous,,,131.96.195.208,0,17-07-25 11:47,17-07-25 12:00,1,1,2,2,2,6,6,6,4,4,2,5,2,6,2,4,4,7,7,2,4,3,4,2,4,2,4,4,4,4,2,4,2,4,2,3,2,2,3,3,3,1,3,2,1,8,1,3,2,2,1,3,3,3,3,3,2,1,2,4,6,2,4,5,1,2,1,4,4,4,6,6,5,5,4,1,2,1,2,2,1,1,1,2,2,2,1,1,1,4,1,4,2,2,4,4,4,1,2,2,2,4,1,4,2,58,Caucasian,6,4,3,6,2,1
R_cZmmCyazvwwIYUR,Default Response Set,Anonymous,,,132.235.154.223,0,17-07-25 11:50,17-07-25 12:00,1,1,7,7,7,1,1,1,1,5,7,3,7,1,7,1,1,5,1,2,1,7,3,2,3,4,4,4,4,2,2,4,2,2,4,2,2,2,2,2,4,4,4,4,7,1,5,3,3,3,3,3,3,3,3,3,5,1,5,6,2,2,4,4,4,2,1,3,3,3,6,6,3,3,5,1,1,1,2,1,1,2,1,2,1,2,1,1,1,6,1,3,1,4,5,4,6,6,3,3,7,2,1,4,2,27,Caucasian,4,3,3,3,2,1
R_9vKBcliUA7wP5Jj,Default Response Set,Anonymous,,,72.160.129.127,0,17-07-25 11:48,17-07-25 12:00,1,1,7,7,7,1,1,1,2,2,7,1,7,1,7,2,2,5,1,6,2,6,2,3,2,2,4,3,3,4,3,3,3,1,3,3,1,2,3,3,4,3,3,3,10,1,5,4,3,3,3,4,5,5,5,5,4,3,6,6,3,2,4,3,1,1,1,4,4,4,3,3,3,3,3,1,2,1,1,2,1,1,1,2,1,2,1,2,2,1,1,1,1,1,5,1,1,5,5,4,1,1,1,6,2,59,white/American,7,4,5,5,2,1
R_3V0ebOBPgsEOeH3,Default Response Set,Anonymous,,,141.126.136.39,0,17-07-25 11:53,17-07-25 12:00,1,1,5,7,7,1,1,1,1,6,7,3,6,1,2,1,1,6,2,5,1,7,4,4,1,2,4,5,2,2,1,4,2,4,2,4,2,4,4,4,4,4,4,4,8,1,5,3,4,4,3,4,3,4,4,5,1,1,2,5,7,2,4,5,2,1,1,5,5,5,5,7,2,6,7,1,2,1,2,2,1,2,1,2,2,2,2,1,1,7,1,6,2,7,7,5,7,7,6,5,7,7,2,7,1,53,white,3,1,1,1,1,1
R_bBgd0AXdWhADNRj,Default Response Set,Anonymous,,,74.12.137.48,0,17-07-25 11:53,17-07-25 12:00,1,1,7,7,7,1,1,2,1,7,7,5,7,2,7,2,5,5,2,3,3,5,2,3,2,2,2,4,2,2,2,3,2,4,3,3,1,3,3,2,4,4,4,4,7,4,5,4,1,3,1,4,4,4,4,4,3,1,6,7,5,3,4,4,2,2,1,3,2,2,4,4,2,2,1,1,1,1,1,1,2,2,2,1,2,2,1,1,2,2,1,2,2,2,3,2,2,1,2,2,3,2,1,4,2,39,Chinese American,6,1,1,2,2,1
R_5u4lmROV7uunFyd,Default Response Set,Anonymous,,,67.240.106.203,0,17-07-25 11:53,17-07-25 12:00,1,1,5,5,4,4,3,4,5,4,5,4,4,5,5,5,4,5,4,5,5,3,3,4,4,3,3,4,2,3,4,4,3,3,4,2,4,4,3,4,3,2,2,3,6,7,3,4,3,4,3,3,4,2,3,4,5,4,5,6,4,3,4,3,3,4,4,3,3,4,3,4,5,5,4,1,2,2,2,1,1,1,1,1,1,2,2,1,2,5,5,4,5,3,5,4,4,5,4,5,4,4,3,3,2,59,White,2,5,5,5,2,1
R_01G9eoqX6Mduavb,Default Response Set,Anonymous,,,71.29.247.131,0,17-07-25 11:52,17-07-25 12:00,1,1,7,7,7,1,1,1,1,5,7,5,4,2,4,1,1,6,1,3,1,7,2,1,2,2,4,3,2,2,1,3,1,3,2,2,2,2,2,3,4,4,3,4,8,2,4,3,2,3,3,3,3,3,3,3,6,6,6,6,2,2,4,5,2,2,2,4,4,4,4,5,2,6,5,1,2,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,2,3,3,3,2,2,2,3,2,1,3,2,32,Caucasian/White,6,2,2,3,1,1
R_bdUNxsXSxigWbdj,Default Response Set,Anonymous,,,172.58.201.20,0,17-07-25 11:49,17-07-25 12:00,1,1,7,7,7,1,1,2,1,7,7,6,7,2,7,2,2,2,2,6,2,6,4,4,4,4,4,4,4,3,4,4,4,4,4,3,5,4,4,4,4,4,4,4,8,1,4,4,4,3,3,4,4,4,4,4,6,3,7,6,1,2,4,5,1,1,1,4,4,4,5,5,5,5,5,1,1,1,1,1,1,2,1,2,1,2,1,2,2,1,1,1,1,1,7,7,5,1,1,2,1,1,1,5,2,33,Black ,1,2,2,2,1,1
R_es186TdB5iYQVp3,Default Response Set,Anonymous,,,69.176.126.194,0,17-07-25 11:53,17-07-25 12:01,1,1,3,5,5,2,2,3,3,6,5,5,4,2,4,3,3,5,4,1,3,5,2,5,2,3,4,4,4,3,3,4,4,2,3,3,2,4,4,3,3,3,3,3,5,5,3,3,2,3,2,4,3,4,4,3,5,2,5,5,2,2,4,5,2,2,2,3,4,4,4,6,5,5,6,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,1,4,1,5,5,5,5,1,5,5,5,5,1,7,2,47,Caucasian,7,7,7,7,3,1
R_4IL2WoLALHFCXZz,Default Response Set,Anonymous,,,108.76.187.238,0,17-07-25 11:48,17-07-25 12:01,1,1,7,7,7,1,1,1,1,6,7,7,7,1,5,2,2,2,1,5,1,6,4,2,3,2,4,5,4,3,2,4,2,4,3,4,2,4,4,4,4,4,4,4,10,1,5,4,3,3,4,4,4,4,4,4,5,1,7,6,2,2,4,5,1,1,1,5,5,5,6,6,6,6,7,1,2,1,1,1,2,1,2,1,2,2,2,1,2,7,1,4,1,4,5,4,5,5,1,4,1,1,1,5,2,60,American / African American ,1,1,1,1,1,1
R_1ADX6N2LIGW7OFT,Default Response Set,Anonymous,,,146.6.61.13,0,17-07-25 11:54,17-07-25 12:01,1,1,7,7,7,1,1,1,1,5,7,3,5,1,6,1,7,5,1,7,1,7,2,2,3,2,4,3,4,2,2,3,3,3,3,2,3,4,4,4,4,4,4,4,10,1,5,4,2,5,1,3,4,3,3,3,6,5,5,6,3,2,5,4,1,2,1,5,4,4,2,3,3,3,3,1,2,2,2,2,1,1,1,2,1,2,1,1,2,7,1,5,2,6,7,4,2,4,4,5,5,6,1,7,2,51,White/European,5,2,1,3,2,1
R_3vNCiyZLWBUBrCZ,Default Response Set,Anonymous,,,69.174.160.28,0,17-07-25 11:47,17-07-25 12:01,1,1,6,6,3,2,2,3,2,5,6,3,5,3,5,2,3,5,3,3,2,6,4,2,3,4,4,4,4,2,2,5,2,4,4,4,2,4,4,4,3,3,4,4,5,4,4,4,3,3,3,4,4,4,4,4,5,5,6,6,5,2,4,4,2,3,2,3,5,5,6,6,3,5,6,1,2,2,2,1,2,1,2,2,1,2,1,2,2,7,3,6,3,2,6,7,7,3,7,7,7,7,1,7,2,26,white,2,2,2,2,1,1
R_eag80ETxFY3dGAJ,Default Response Set,Anonymous,,,75.100.81.56,0,17-07-25 11:55,17-07-25 12:01,1,1,4,5,6,2,2,4,2,5,6,6,4,4,3,2,3,5,4,4,3,4,2,2,3,3,5,3,3,4,3,5,4,4,3,5,3,4,3,3,4,3,4,3,6,4,4,3,2,3,1,3,4,4,4,3,3,4,4,6,5,2,4,5,2,1,1,4,5,4,5,7,4,6,4,1,1,1,1,2,1,2,1,2,1,2,2,1,1,3,1,2,1,2,6,2,5,2,1,3,1,2,1,6,2,33,caucasian,3,2,1,2,1,1
R_cBddaLnvNZesHMF,Default Response Set,Anonymous,,,167.160.113.38,0,17-07-25 11:56,17-07-25 12:01,1,1,3,3,3,4,5,6,6,2,2,4,2,6,2,4,3,5,3,4,4,4,4,3,3,3,4,4,4,4,3,4,3,4,3,4,2,4,3,4,2,2,2,2,2,4,2,2,2,3,2,3,3,3,3,3,2,2,3,2,6,2,4,4,2,2,2,4,3,2,6,5,4,4,3,1,2,1,1,1,2,1,1,1,2,2,1,1,2,5,1,6,2,6,6,6,5,2,5,6,6,5,1,7,1,57,white,4,5,5,5,2,1
R_9YX9Werl5bUupdr,Default Response Set,Anonymous,,,209.131.71.178,0,17-07-25 11:54,17-07-25 12:02,1,1,3,3,2,5,5,4,5,4,6,6,4,2,4,3,2,6,5,1,3,5,4,2,4,3,5,4,4,3,2,4,2,4,3,4,3,5,4,4,2,2,1,2,1,9,1,3,2,2,2,3,4,3,4,3,2,3,2,2,6,2,4,4,3,2,1,3,3,2,5,6,5,7,5,1,1,1,2,2,2,2,2,1,1,2,1,1,2,7,1,6,4,3,7,7,6,6,6,6,5,3,1,7,1,32,white,10,5,3,6,2,1
R_d5WwDQcVG70Zadf,Default Response Set,Anonymous,,,12.236.18.52,0,17-07-25 11:58,17-07-25 12:02,1,1,5,4,4,5,5,5,4,4,3,4,4,5,5,4,4,4,4,5,3,3,2,4,2,3,2,4,3,3,3,4,2,4,2,2,4,4,3,4,2,2,3,2,4,6,2,3,3,4,3,2,3,3,2,3,4,5,5,3,4,2,3,4,3,2,3,3,3,3,3,5,3,4,5,1,1,2,2,1,2,2,2,1,2,1,1,2,2,7,1,6,1,5,5,5,4,5,3,3,5,6,1,6,1,32,WHITE,5,4,4,4,2,1
R_2crxZu804iVEKfH,Default Response Set,Anonymous,,,66.87.148.184,0,17-07-25 11:52,17-07-25 12:02,1,1,7,7,7,1,1,1,1,7,7,7,4,1,7,1,1,1,1,7,1,7,4,1,3,3,2,3,3,1,1,3,1,1,3,1,1,1,1,1,4,4,4,4,7,1,5,3,1,1,1,3,3,1,3,1,1,1,1,1,7,5,1,1,5,3,3,2,1,1,4,3,2,3,5,1,1,1,1,1,2,1,2,1,2,2,1,1,2,4,1,3,3,4,5,6,7,7,7,7,7,5,3,7,1,31,White,2,9,9,9,4,1
R_43fHx4Xs2ZjI0Vn,Default Response Set,Anonymous,,,107.77.224.185,0,17-07-25 11:52,17-07-25 12:02,1,1,5,6,5,1,4,3,2,6,5,5,4,3,2,2,5,4,3,2,4,5,3,2,4,3,4,3,4,2,5,5,3,3,4,3,2,3,5,5,4,4,4,4,5,6,3,4,5,4,4,4,2,4,3,3,1,1,3,1,1,3,4,4,3,4,3,4,4,3,6,7,5,7,6,1,2,1,1,1,2,1,1,2,1,2,2,1,2,4,1,5,2,6,6,5,6,4,6,4,6,5,1,5,1,43,White,4,3,3,4,2,1
R_ah4Wh1CYbXz2J9P,Default Response Set,Anonymous,,,75.190.84.189,0,17-07-25 11:50,17-07-25 12:02,1,1,7,7,7,1,1,1,1,3,7,1,7,1,7,1,1,1,1,1,1,7,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,10,1,5,5,5,5,5,5,5,5,5,5,1,1,1,1,7,3,3,5,1,1,1,5,5,5,1,1,1,1,1,1,2,2,2,2,1,2,1,2,1,2,1,2,2,1,4,4,1,4,7,2,4,3,3,4,5,3,1,7,1,37,White,1,4,4,4,1,1
R_2nrH1z08vLF8UPH,Default Response Set,Anonymous,,,50.252.189.62,0,17-07-25 11:57,17-07-25 12:03,1,1,5,7,7,1,1,2,1,7,7,5,6,4,4,1,1,4,1,2,1,6,2,2,2,2,4,3,3,4,2,4,3,3,4,2,3,4,4,3,1,1,1,1,3,3,2,4,4,4,4,4,4,4,4,4,4,6,4,4,4,2,2,3,2,2,2,2,2,2,4,2,3,3,4,1,2,1,1,2,2,1,2,1,2,2,1,1,2,5,2,5,2,5,5,4,4,5,5,5,5,5,2,5,1,28,Whie,9,2,1,4,2,1
R_50SqKgu8QVoeHJj,Default Response Set,Anonymous,,,98.113.151.89,0,17-07-25 11:53,17-07-25 12:03,1,1,5,5,5,2,2,5,3,5,5,6,5,3,4,3,5,6,6,2,3,3,2,2,2,2,4,4,2,4,2,2,2,4,2,2,2,4,2,4,3,3,2,2,3,4,2,3,1,2,1,3,2,2,2,3,2,2,2,2,6,2,4,4,2,2,2,4,4,4,5,6,3,3,5,1,2,2,2,1,1,1,1,1,1,2,2,2,2,5,1,5,4,5,6,6,6,2,1,5,1,4,1,5,2,67,White,10,5,5,6,3,1
R_bQRJaUSEreEnGK1,Default Response Set,Anonymous,,,68.82.116.119,0,17-07-25 11:50,17-07-25 12:03,1,1,6,5,5,2,2,3,2,6,5,5,6,3,2,1,3,4,3,5,2,5,4,4,4,2,4,4,1,2,3,2,4,3,4,3,2,4,3,1,3,4,3,3,6,4,4,4,2,5,3,4,5,4,3,3,5,5,6,1,5,2,4,3,1,1,1,2,2,3,5,4,3,4,5,1,1,1,1,2,1,2,2,2,1,2,1,1,2,2,1,5,3,5,5,6,5,6,3,3,5,6,1,3,2,35,Anglo-American,5,4,2,5,2,1
R_d6TclvmQ1uZWsjb,Default Response Set,Anonymous,,,108.233.157.68,0,17-07-25 11:55,17-07-25 12:03,1,1,4,6,6,2,2,2,2,6,6,5,4,4,4,2,2,3,2,6,2,6,2,2,2,3,3,3,3,3,2,4,2,3,2,4,2,3,3,3,4,4,3,3,5,4,4,4,2,2,2,3,3,3,3,3,3,4,4,5,5,2,4,4,2,1,1,4,4,4,6,6,3,4,4,1,1,1,1,1,1,2,1,2,2,2,1,2,1,4,2,2,1,5,6,5,3,3,2,2,2,2,1,5,2,32,Caucasian,7,2,2,3,1,1
R_1R0mXXUeIJAwoU5,Default Response Set,Anonymous,,,98.228.192.44,0,17-07-25 11:55,17-07-25 12:03,1,1,3,3,3,5,4,5,5,3,3,5,3,5,2,4,4,5,5,4,5,4,2,2,2,2,4,3,4,2,3,4,3,4,4,2,3,4,3,3,3,1,3,1,2,6,2,3,1,2,1,3,4,3,3,3,2,2,2,4,6,2,4,5,1,1,1,5,4,3,6,6,3,6,6,1,2,1,1,2,1,2,1,2,1,2,1,1,2,3,1,4,1,5,6,4,2,2,3,4,5,5,1,7,2,61,White,3,6,6,6,3,1
R_5aNJoEg2KSlPf7L,Default Response Set,Anonymous,,,169.48.73.103,0,17-07-25 11:55,17-07-25 12:03,1,1,5,5,3,5,3,1,2,3,5,6,3,2,2,2,5,6,6,2,2,6,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,3,4,3,4,3,7,4,3,3,3,2,3,3,3,3,3,1,2,1,1,7,2,4,2,4,4,2,2,1,1,2,2,1,2,1,1,2,1,1,1,2,2,1,1,2,1,1,1,2,1,1,3,1,2,2,5,4,1,2,1,5,2,1,3,2,30,African American,3,2,2,2,1,1
R_eXt0gSGTEVwZ4JD,Default Response Set,Anonymous,,,73.45.153.165,0,17-07-25 12:00,17-07-25 12:03,1,1,5,6,5,6,6,4,4,5,5,6,7,5,6,4,5,5,4,6,5,6,3,5,4,4,4,3,3,4,4,4,3,2,3,4,4,4,5,4,3,3,2,2,8,7,4,4,4,4,4,4,3,4,3,5,6,5,4,5,5,4,4,3,3,4,4,4,3,3,5,5,6,6,5,1,1,1,2,1,1,1,2,2,1,1,2,2,1,5,6,6,5,6,6,6,5,4,4,6,6,5,6,7,1,20,White,8,3,2,6,1,1
R_blpRrGFV67m96y9,Default Response Set,Anonymous,,,98.122.84.61,0,17-07-25 11:55,17-07-25 12:03,1,1,6,7,7,1,1,7,1,6,7,6,5,4,1,1,1,4,1,7,1,5,5,1,5,1,3,5,5,4,5,4,5,5,3,1,5,5,5,4,4,3,1,1,1,4,4,5,1,5,5,4,5,5,5,5,1,1,1,7,7,1,5,5,3,1,2,5,5,5,7,7,7,7,7,1,2,2,1,1,1,2,1,1,1,2,2,2,2,7,1,1,1,6,7,1,6,1,7,6,1,1,1,7,1,39,white,1,5,2,6,1,1
R_3fauqRX4cS7CTC5,Default Response Set,Anonymous,,,24.98.239.118,0,17-07-25 11:50,17-07-25 12:03,1,1,6,6,7,1,1,1,1,6,7,2,7,1,7,1,2,4,1,6,1,7,3,2,3,3,4,3,2,1,3,4,3,3,4,3,2,4,3,3,4,3,4,4,8,3,5,3,1,2,2,3,3,2,2,2,2,1,2,2,7,3,3,4,3,2,1,3,2,2,7,7,6,6,6,1,1,2,1,2,1,2,2,2,1,2,1,1,1,5,1,2,1,2,5,5,5,1,2,2,1,1,1,6,2,36,black,2,2,1,2,1,1
R_4GFAIlbf01oaT4N,Default Response Set,Anonymous,,,73.164.240.120,0,17-07-25 11:56,17-07-25 12:03,1,1,4,6,6,3,1,1,1,6,6,6,6,2,2,3,5,5,4,1,3,6,2,1,2,1,3,3,2,2,2,3,2,4,2,2,2,3,2,3,3,2,3,3,6,5,4,4,2,5,3,4,4,4,3,3,1,1,1,6,6,1,4,5,1,1,1,4,4,4,4,4,2,6,6,1,1,1,1,1,2,2,1,2,1,2,1,2,1,2,1,2,2,6,6,3,5,3,4,3,3,3,3,6,2,28,Caucasian,1,4,2,6,2,1
R_e40S5gs34qXIebz,Default Response Set,Anonymous,,,216.71.35.20,0,17-07-25 11:50,17-07-25 12:04,1,1,6,7,6,2,1,1,1,6,6,3,7,1,7,3,5,5,6,3,3,5,1,4,5,5,1,5,5,1,5,5,5,2,3,3,5,2,5,3,3,3,3,3,6,4,4,4,3,5,2,4,5,4,5,4,5,5,2,7,3,2,4,4,3,3,2,4,4,3,5,7,3,7,7,1,1,2,1,2,2,1,1,2,1,2,2,2,2,3,3,3,2,5,6,6,6,6,7,5,5,5,3,6,1,28,WHITE,5,7,7,7,2,1
R_9ZUAqxYc2QddqMB,Default Response Set,Anonymous,,,67.55.115.100,0,17-07-25 11:50,17-07-25 12:04,1,1,7,7,7,1,1,1,1,1,7,3,7,1,6,1,7,2,1,7,1,7,2,5,2,2,2,5,2,5,5,2,3,3,5,1,5,2,2,2,4,4,4,4,10,1,5,4,3,4,1,4,4,4,4,4,7,2,7,7,2,2,4,5,2,3,1,5,5,5,5,3,3,3,3,1,2,1,2,2,1,1,1,1,1,2,1,2,2,6,1,6,6,6,6,6,6,1,1,6,6,6,6,6,2,72,caucasiam,2,2,2,2,1,1
R_aVHHafQ8vDg5DSJ,Default Response Set,Anonymous,,,156.34.153.53,0,17-07-25 11:57,17-07-25 12:04,1,1,6,4,5,1,1,2,2,2,6,6,6,2,6,2,2,2,2,2,2,6,4,2,4,3,4,4,4,3,2,4,2,4,2,2,4,4,4,4,4,4,4,4,10,1,5,1,1,1,1,3,3,2,1,1,2,4,4,4,6,2,4,4,2,4,2,2,3,3,5,6,3,6,6,1,2,2,2,2,1,2,1,2,1,2,1,1,2,2,1,3,1,3,4,4,3,1,3,3,5,3,1,5,1,54,White,10,1,1,1,1,1
R_eL2ScLgL1GC2Rox,Default Response Set,Anonymous,,,71.190.250.26,0,17-07-25 11:57,17-07-25 12:04,1,1,7,4,4,4,1,4,4,4,4,1,1,7,1,1,4,1,1,4,4,4,5,5,5,5,5,5,5,3,3,5,5,5,1,5,5,5,5,5,4,4,4,4,6,6,3,5,5,5,5,5,5,5,5,5,4,4,4,4,4,1,5,5,1,1,1,5,5,5,7,7,1,4,4,1,1,2,1,2,1,2,1,2,1,1,2,2,1,,,,,,,,,,,,,,,,2,49,Asian American,12,4,4,4,2,1
R_bEDg93JpeWHRhTT,Default Response Set,Anonymous,,,98.16.18.252,0,17-07-25 11:57,17-07-25 12:04,1,1,7,7,7,1,1,1,1,7,7,1,7,1,7,1,1,5,1,7,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,7,1,5,4,3,5,1,2,5,5,5,5,1,1,1,1,7,1,5,5,4,1,1,4,5,4,2,2,2,2,4,1,1,1,1,2,1,1,1,1,1,2,1,2,2,7,1,3,1,7,7,6,7,4,7,7,3,6,1,7,1,27,White,2,2,3,1,2,1
R_6D0AmUz50qHolRX,Default Response Set,Anonymous,,,184.174.153.36,0,17-07-25 11:55,17-07-25 12:04,1,1,5,3,6,5,3,3,3,4,5,5,2,5,2,2,2,3,2,4,2,6,1,2,2,2,4,2,2,4,2,3,2,3,3,4,2,3,2,3,4,4,4,4,3,4,4,2,1,1,1,1,2,2,3,2,2,3,3,2,6,1,5,5,1,3,1,3,2,3,6,6,3,5,6,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,1,6,1,7,7,7,6,6,4,4,5,7,1,7,2,33,White,8,2,2,2,2,1
R_cHN2tarSKRYTJgp,Default Response Set,Anonymous,,,108.230.214.89,0,17-07-25 11:57,17-07-25 12:04,1,1,3,3,3,5,4,3,3,3,5,3,5,3,5,3,3,6,3,4,3,5,3,2,3,2,3,4,4,2,2,4,2,3,3,4,2,4,4,4,2,2,3,3,3,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,4,4,2,2,2,2,2,2,5,5,5,5,5,1,2,1,1,2,1,1,1,1,2,2,2,1,2,6,1,2,1,2,5,3,4,2,2,2,2,2,1,5,1,47,White Caucasian,1,4,3,5,2,1
R_6Ev1o58CQAKzOap,Default Response Set,Anonymous,,,73.28.132.137,0,17-07-25 11:53,17-07-25 12:04,1,1,7,6,6,2,2,5,2,6,6,2,7,2,7,5,5,6,6,5,2,5,4,4,4,2,4,4,4,4,4,4,4,4,4,2,2,4,4,4,3,3,4,3,1,5,4,3,2,4,2,3,3,3,4,4,2,1,2,6,2,4,3,4,2,2,1,2,2,2,6,7,6,6,7,1,2,2,2,2,1,2,2,1,2,2,1,2,2,7,1,6,1,6,6,6,6,6,6,6,6,6,1,6,2,64,white American,4,4,4,5,3,1
R_eX6Y1Sfe2H7oQgl,Default Response Set,Anonymous,,,190.236.206.234,0,17-07-25 11:49,17-07-25 12:04,1,1,5,5,5,5,3,5,2,5,5,3,4,3,5,3,3,5,3,5,3,5,4,2,3,3,4,2,2,4,2,4,2,4,2,4,3,4,3,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,3,2,3,2,3,5,6,2,4,4,3,2,2,2,2,3,5,5,5,5,5,1,1,2,2,2,1,2,1,2,1,1,1,2,1,1,4,5,4,6,6,6,6,6,6,6,6,6,1,6,1,40,Hispanic,4,3,3,3,2,1
